run_id,depth,node_count,edge_count,edge_p50,edge_p90,edge_p99,vol_p50,vol_p90,vol_p99
density_d5_N50000_a10_t200000_F1_rep0,0,1,10,0.982076,0.986077,0.987191,0.840319,0.840319,0.840319
density_d5_N50000_a10_t200000_F1_rep0,1,2,20,0.980975,0.985271,0.987054,0.31173,0.360254,0.371172
density_d5_N50000_a10_t200000_F1_rep0,2,4,40,0.976615,0.983807,0.986779,0.111463,0.149389,0.163672
density_d5_N50000_a10_t200000_F1_rep0,3,8,80,0.971667,0.981372,0.98618,0.0412651,0.0562663,0.0711868
density_d5_N50000_a10_t200000_F1_rep0,4,16,160,0.54099,0.97965,0.984382,0.0144831,0.0217522,0.0304991
density_d5_N50000_a10_t200000_F1_rep0,5,32,320,0.533989,0.969803,0.98067,0.005073,0.00856872,0.0120787
density_d5_N50000_a10_t200000_F1_rep0,6,64,640,0.525242,0.939755,0.975331,0.00162133,0.00357365,0.00644524
density_d5_N50000_a10_t200000_F1_rep0,7,128,1280,0.505841,0.864921,0.96365,0.000522619,0.00135064,0.00292231
density_d5_N50000_a10_t200000_F1_rep0,8,256,2560,0.436843,0.664245,0.940431,0.000165107,0.000431582,0.00104681
density_d5_N50000_a10_t200000_F1_rep0,9,512,5120,0.32623,0.542869,0.860922,4.04834e-05,0.000115204,0.000242054
density_d5_N50000_a10_t200000_F1_rep0,10,1024,10240,0.289639,0.463449,0.62801,8.25632e-06,2.28673e-05,5.1004e-05
density_d5_N50000_a10_t200000_F1_rep0,11,2048,20480,0.26085,0.404213,0.581409,1.26467e-06,3.76784e-06,1.00412e-05
density_d5_N50000_a10_t200000_F1_rep0,12,4096,40960,0.210422,0.324832,0.514021,1.07677e-07,3.91081e-07,1.31969e-06
density_d5_N50000_a10_t200000_F1_rep0,13,8192,81920,0.139848,0.251878,0.423089,1.97404e-09,1.34118e-08,6.66871e-08
density_d5_N50000_a10_t200000_F1_rep0,14,16384,163840,0.053376,0.151644,0.289288,2.54105e-14,4.24096e-12,1.76453e-10
density_d5_N50000_a10_t200000_F1_rep0,15,17233,172330,0.0,0.0,0.0,0.0,0.0,0.0
density_d5_N50000_a10_t200000_F1_rep1,0,1,10,0.981506,0.985958,0.986247,0.839418,0.839418,0.839418
density_d5_N50000_a10_t200000_F1_rep1,1,2,20,0.980781,0.983381,0.985749,0.312297,0.358589,0.369005
density_d5_N50000_a10_t200000_F1_rep1,2,4,40,0.977996,0.981712,0.985191,0.112416,0.149329,0.162861
density_d5_N50000_a10_t200000_F1_rep1,3,8,80,0.968359,0.981148,0.984076,0.040545,0.0571777,0.0723125
density_d5_N50000_a10_t200000_F1_rep1,4,16,160,0.540414,0.978306,0.982573,0.0140107,0.0220885,0.0306115
density_d5_N50000_a10_t200000_F1_rep1,5,32,320,0.53416,0.969405,0.981263,0.00457576,0.00919362,0.012296
density_d5_N50000_a10_t200000_F1_rep1,6,64,640,0.525104,0.947637,0.977985,0.00164929,0.00393312,0.00678963
density_d5_N50000_a10_t200000_F1_rep1,7,128,1280,0.507013,0.866986,0.967141,0.00051047,0.00123506,0.003172
density_d5_N50000_a10_t200000_F1_rep1,8,256,2560,0.436302,0.665236,0.940138,0.000164833,0.000421773,0.00108482
density_d5_N50000_a10_t200000_F1_rep1,9,512,5120,0.327401,0.542424,0.879679,4.03485e-05,0.000110701,0.000334404
density_d5_N50000_a10_t200000_F1_rep1,10,1024,10240,0.290541,0.461257,0.636487,8.2281e-06,2.18227e-05,5.57312e-05
density_d5_N50000_a10_t200000_F1_rep1,11,2048,20480,0.26155,0.402881,0.592396,1.2841e-06,3.74901e-06,9.28835e-06
density_d5_N50000_a10_t200000_F1_rep1,12,4096,40960,0.210081,0.325192,0.513868,1.06686e-07,4.02676e-07,1.18061e-06
density_d5_N50000_a10_t200000_F1_rep1,13,8192,81920,0.13893,0.251352,0.423264,1.96943e-09,1.34248e-08,6.1039e-08
density_d5_N50000_a10_t200000_F1_rep1,14,16384,163840,0.05334,0.151013,0.289967,2.42821e-14,4.14735e-12,2.05909e-10
density_d5_N50000_a10_t200000_F1_rep1,15,17233,172330,0.0,0.0,0.0,0.0,0.0,0.0
density_d5_N50000_a10_t200000_F1_rep2,0,1,10,0.983277,0.985087,0.985594,0.842355,0.842355,0.842355
density_d5_N50000_a10_t200000_F1_rep2,1,2,20,0.981138,0.984906,0.985531,0.313778,0.367842,0.380006
density_d5_N50000_a10_t200000_F1_rep2,2,4,40,0.976768,0.984842,0.985406,0.110043,0.1529,0.168502
density_d5_N50000_a10_t200000_F1_rep2,3,8,80,0.970371,0.981072,0.984921,0.0407767,0.0579214,0.0741004
density_d5_N50000_a10_t200000_F1_rep2,4,16,160,0.540558,0.977779,0.983987,0.0140885,0.0221408,0.03194
density_d5_N50000_a10_t200000_F1_rep2,5,32,320,0.531792,0.968125,0.979109,0.00514834,0.00893963,0.0118128
density_d5_N50000_a10_t200000_F1_rep2,6,64,640,0.524613,0.945813,0.975818,0.00156378,0.00405465,0.00625143
density_d5_N50000_a10_t200000_F1_rep2,7,128,1280,0.50688,0.871782,0.965003,0.000482685,0.00129672,0.00274101
density_d5_N50000_a10_t200000_F1_rep2,8,256,2560,0.436607,0.663478,0.946105,0.000156526,0.000450859,0.00121262
density_d5_N50000_a10_t200000_F1_rep2,9,512,5120,0.325733,0.540599,0.864331,4.06323e-05,0.000121247,0.000285258
density_d5_N50000_a10_t200000_F1_rep2,10,1024,10240,0.289655,0.462946,0.633063,8.1684e-06,2.37676e-05,5.99194e-05
density_d5_N50000_a10_t200000_F1_rep2,11,2048,20480,0.261777,0.406017,0.59409,1.26384e-06,3.94347e-06,1.01693e-05
density_d5_N50000_a10_t200000_F1_rep2,12,4096,40960,0.210184,0.326147,0.519773,1.08024e-07,3.93314e-07,1.23867e-06
density_d5_N50000_a10_t200000_F1_rep2,13,8192,81920,0.138688,0.251648,0.429741,1.93672e-09,1.34296e-08,6.16946e-08
density_d5_N50000_a10_t200000_F1_rep2,14,16384,163840,0.0532227,0.15099,0.292612,2.45791e-14,3.81058e-12,1.74729e-10
density_d5_N50000_a10_t200000_F1_rep2,15,17233,172330,0.0,0.0,0.0,0.0,0.0,0.0
density_d5_N50000_a1_t200000_F0_rep0,0,1,10,0.936165,0.936181,0.936181,0.517036,0.517036,0.517036
density_d5_N50000_a1_t200000_F0_rep0,1,2,20,0.936109,0.936163,0.936171,0.129196,0.130491,0.130782
density_d5_N50000_a1_t200000_F0_rep0,2,4,40,0.935892,0.936139,0.936163,0.0322347,0.0327623,0.0328814
density_d5_N50000_a1_t200000_F0_rep0,3,8,80,0.470809,0.935972,0.936163,0.00809312,0.00819742,0.00825068
density_d5_N50000_a1_t200000_F0_rep0,4,16,160,0.469073,0.935695,0.936012,0.00202318,0.00204669,0.00206659
density_d5_N50000_a1_t200000_F0_rep0,5,32,320,0.467615,0.470817,0.476717,0.000498917,0.000512915,0.000524779
density_d5_N50000_a1_t200000_F0_rep0,6,64,640,0.465937,0.469887,0.475149,0.00012248,0.000131346,0.000140459
density_d5_N50000_a1_t200000_F0_rep0,7,128,1280,0.461825,0.469032,0.474922,2.97374e-05,3.3458e-05,3.6294e-05
density_d5_N50000_a1_t200000_F0_rep0,8,256,2560,0.23863,0.466824,0.473107,7.08492e-06,8.33042e-06,9.34376e-06
density_d5_N50000_a1_t200000_F0_rep0,9,512,5120,0.232114,0.458793,0.470236,1.59525e-06,2.0404e-06,2.42172e-06
density_d5_N50000_a1_t200000_F0_rep0,10,1024,10240,0.224894,0.241895,0.267694,3.17078e-07,4.67715e-07,6.11875e-07
density_d5_N50000_a1_t200000_F0_rep0,11,2048,20480,0.210235,0.235213,0.260033,5.03146e-08,8.93175e-08,1.36914e-07
density_d5_N50000_a1_t200000_F0_rep0,12,4096,40960,0.168167,0.222396,0.250068,4.55941e-09,1.26006e-08,2.56994e-08
density_d5_N50000_a1_t200000_F0_rep0,13,8192,81920,0.0981107,0.190251,0.233493,8.71489e-11,6.32771e-10,2.16981e-09
density_d5_N50000_a1_t200000_F0_rep0,14,16384,163840,0.0381045,0.102748,0.185224,9.45849e-16,3.53807e-13,1.47338e-11
density_d5_N50000_a1_t200000_F0_rep0,15,17233,172330,0.0,0.0,0.0,0.0,0.0,0.0
density_d5_N50000_a1_t200000_F0_rep1,0,1,10,0.936181,0.936192,0.936192,0.517117,0.517117,0.517117
density_d5_N50000_a1_t200000_F0_rep1,1,2,20,0.936147,0.936188,0.936192,0.129226,0.129484,0.129542
density_d5_N50000_a1_t200000_F0_rep1,2,4,40,0.935993,0.936166,0.936192,0.0322092,0.032578,0.0326746
density_d5_N50000_a1_t200000_F0_rep1,3,8,80,0.470263,0.936071,0.936187,0.00813841,0.00826095,0.00828484
density_d5_N50000_a1_t200000_F0_rep1,4,16,160,0.468464,0.93564,0.936118,0.0019964,0.00213976,0.00216476
density_d5_N50000_a1_t200000_F0_rep1,5,32,320,0.467673,0.474945,0.48005,0.000495502,0.000537536,0.00056521
density_d5_N50000_a1_t200000_F0_rep1,6,64,640,0.465377,0.474458,0.479344,0.000122614,0.000134968,0.000148102
density_d5_N50000_a1_t200000_F0_rep1,7,128,1280,0.457608,0.47345,0.478823,3.00755e-05,3.41316e-05,3.92564e-05
density_d5_N50000_a1_t200000_F0_rep1,8,256,2560,0.24134,0.47004,0.477936,7.10993e-06,8.59887e-06,9.9446e-06
density_d5_N50000_a1_t200000_F0_rep1,9,512,5120,0.232964,0.45758,0.475809,1.5968e-06,2.06469e-06,2.70263e-06
density_d5_N50000_a1_t200000_F0_rep1,10,1024,10240,0.224864,0.243385,0.268348,3.1924e-07,4.74308e-07,6.72147e-07
density_d5_N50000_a1_t200000_F0_rep1,11,2048,20480,0.209319,0.236436,0.260873,4.94529e-08,9.377e-08,1.55781e-07
density_d5_N50000_a1_t200000_F0_rep1,12,4096,40960,0.168236,0.222921,0.251763,4.54048e-09,1.23993e-08,2.74613e-08
density_d5_N50000_a1_t200000_F0_rep1,13,8192,81920,0.0979647,0.189493,0.234332,8.89885e-11,6.26364e-10,2.25602e-09
density_d5_N50000_a1_t200000_F0_rep1,14,16384,163840,0.037822,0.102306,0.186772,9.42463e-16,3.3454e-13,1.50248e-11
density_d5_N50000_a1_t200000_F0_rep1,15,17233,172330,0.0,0.0,0.0,0.0,0.0,0.0
density_d5_N50000_a1_t200000_F0_rep2,0,1,10,0.936167,0.936183,0.936183,0.517014,0.517014,0.517014
density_d5_N50000_a1_t200000_F0_rep2,1,2,20,0.936104,0.936177,0.936177,0.129212,0.129802,0.129935
density_d5_N50000_a1_t200000_F0_rep2,2,4,40,0.936007,0.936154,0.936167,0.0322978,0.0325894,0.0326797
density_d5_N50000_a1_t200000_F0_rep2,3,8,80,0.470293,0.936057,0.936163,0.00804397,0.00827812,0.00845058
density_d5_N50000_a1_t200000_F0_rep2,4,16,160,0.469268,0.935777,0.936137,0.00199591,0.00211378,0.00212308
density_d5_N50000_a1_t200000_F0_rep2,5,32,320,0.467482,0.472804,0.478697,0.00049779,0.000523479,0.000542741
density_d5_N50000_a1_t200000_F0_rep2,6,64,640,0.465489,0.472463,0.478197,0.000123411,0.000133134,0.000139822
density_d5_N50000_a1_t200000_F0_rep2,7,128,1280,0.459942,0.471638,0.476977,2.99971e-05,3.33982e-05,3.73938e-05
density_d5_N50000_a1_t200000_F0_rep2,8,256,2560,0.239456,0.467678,0.475502,7.17182e-06,8.44375e-06,9.38291e-06
density_d5_N50000_a1_t200000_F0_rep2,9,512,5120,0.232535,0.459041,0.472515,1.61752e-06,2.07572e-06,2.5639e-06
density_d5_N50000_a1_t200000_F0_rep2,10,1024,10240,0.224798,0.242223,0.267833,3.20655e-07,4.74646e-07,6.26972e-07
density_d5_N50000_a1_t200000_F0_rep2,11,2048,20480,0.210138,0.235684,0.261765,5.0439e-08,9.19696e-08,1.39393e-07
density_d5_N50000_a1_t200000_F0_rep2,12,4096,40960,0.168275,0.222303,0.251206,4.56407e-09,1.23562e-08,2.42592e-08
density_d5_N50000_a1_t200000_F0_rep2,13,8192,81920,0.0980662,0.189917,0.234912,9.4096e-11,6.1402e-10,2.15732e-09
density_d5_N50000_a1_t200000_F0_rep2,14,16384,163840,0.0382373,0.102511,0.187452,1.00415e-15,3.58532e-13,1.56154e-11
density_d5_N50000_a1_t200000_F0_rep2,15,17233,172330,0.0,0.0,0.0,0.0,0.0,0.0
density_d5_N50000_a1_t200000_F1_rep0,0,1,10,0.989602,0.990298,0.991034,0.896732,0.896732,0.896732
density_d5_N50000_a1_t200000_F1_rep0,1,2,20,0.986639,0.989716,0.990909,0.331758,0.396948,0.411616
density_d5_N50000_a1_t200000_F1_rep0,2,4,40,0.98193,0.989199,0.990687,0.11476,0.150783,0.164279
density_d5_N50000_a1_t200000_F1_rep0,3,8,80,0.918979,0.986006,0.989343,0.0372,0.0598271,0.0737956
density_d5_N50000_a1_t200000_F1_rep0,4,16,160,0.523657,0.982002,0.987679,0.0126274,0.0221359,0.0284639
density_d5_N50000_a1_t200000_F1_rep0,5,32,320,0.518071,0.905098,0.975347,0.0038167,0.00722722,0.011005
density_d5_N50000_a1_t200000_F1_rep0,6,64,640,0.510779,0.827561,0.966258,0.00107913,0.00264858,0.0042947
density_d5_N50000_a1_t200000_F1_rep0,7,128,1280,0.486631,0.708861,0.93533,0.000322445,0.000807407,0.0013666
density_d5_N50000_a1_t200000_F1_rep0,8,256,2560,0.43632,0.59302,0.867053,8.78333e-05,0.000219414,0.000415262
density_d5_N50000_a1_t200000_F1_rep0,9,512,5120,0.298395,0.500758,0.723035,1.85518e-05,4.81282e-05,9.1613e-05
density_d5_N50000_a1_t200000_F1_rep0,10,1024,10240,0.269847,0.397453,0.531471,3.45413e-06,7.98627e-06,1.59489e-05
density_d5_N50000_a1_t200000_F1_rep0,11,2048,20480,0.242609,0.333875,0.472611,4.9863e-07,1.30917e-06,3.16836e-06
density_d5_N50000_a1_t200000_F1_rep0,12,4096,40960,0.195473,0.27522,0.415671,3.95555e-08,1.31538e-07,3.96251e-07
density_d5_N50000_a1_t200000_F1_rep0,13,8192,81920,0.124923,0.222417,0.333495,6.86358e-10,4.76735e-09,2.02947e-08
density_d5_N50000_a1_t200000_F1_rep0,14,16384,163840,0.0478383,0.131133,0.236821,7.92756e-15,1.47095e-12,6.62957e-11
density_d5_N50000_a1_t200000_F1_rep0,15,17233,172330,0.0,0.0,0.0,0.0,0.0,0.0
density_d5_N50000_a1_t200000_F1_rep1,0,1,10,0.988492,0.991698,0.992079,0.892073,0.892073,0.892073
density_d5_N50000_a1_t200000_F1_rep1,1,2,20,0.985296,0.990896,0.992011,0.323877,0.383063,0.39638
density_d5_N50000_a1_t200000_F1_rep1,2,4,40,0.982128,0.989014,0.991524,0.111453,0.161874,0.180904
density_d5_N50000_a1_t200000_F1_rep1,3,8,80,0.951259,0.984842,0.986742,0.0358302,0.0602863,0.0808992
density_d5_N50000_a1_t200000_F1_rep1,4,16,160,0.525389,0.980664,0.985964,0.0128753,0.0227797,0.0242416
density_d5_N50000_a1_t200000_F1_rep1,5,32,320,0.518917,0.899381,0.979021,0.00359056,0.00639954,0.00958003
density_d5_N50000_a1_t200000_F1_rep1,6,64,640,0.511736,0.819484,0.959463,0.00116675,0.0024857,0.00410023
density_d5_N50000_a1_t200000_F1_rep1,7,128,1280,0.486674,0.705083,0.902959,0.000304522,0.000741055,0.00137661
density_d5_N50000_a1_t200000_F1_rep1,8,256,2560,0.438845,0.594652,0.837267,8.68695e-05,0.000200546,0.000360386
density_d5_N50000_a1_t200000_F1_rep1,9,512,5120,0.29655,0.500417,0.712206,1.9532e-05,4.09965e-05,8.58027e-05
density_d5_N50000_a1_t200000_F1_rep1,10,1024,10240,0.269497,0.395355,0.519182,3.25257e-06,7.48231e-06,1.58183e-05
density_d5_N50000_a1_t200000_F1_rep1,11,2048,20480,0.241541,0.333044,0.469678,4.8126e-07,1.25047e-06,2.98321e-06
density_d5_N50000_a1_t200000_F1_rep1,12,4096,40960,0.194635,0.274039,0.412107,3.82167e-08,1.21515e-07,3.55407e-07
density_d5_N50000_a1_t200000_F1_rep1,13,8192,81920,0.124829,0.221139,0.335129,6.8134e-10,4.3175e-09,1.6192e-08
density_d5_N50000_a1_t200000_F1_rep1,14,16384,163840,0.0476008,0.130317,0.233941,7.61827e-15,1.33237e-12,4.95553e-11
density_d5_N50000_a1_t200000_F1_rep1,15,17233,172330,0.0,0.0,0.0,0.0,0.0,0.0
density_d5_N50000_a1_t200000_F1_rep2,0,1,10,0.990041,0.993293,0.993669,0.903056,0.903056,0.903056
density_d5_N50000_a1_t200000_F1_rep2,1,2,20,0.987394,0.990501,0.992999,0.333517,0.398313,0.412892
density_d5_N50000_a1_t200000_F1_rep2,2,4,40,0.983897,0.989782,0.992732,0.116378,0.161317,0.17825
density_d5_N50000_a1_t200000_F1_rep2,3,8,80,0.93939,0.985953,0.990921,0.0387406,0.0591491,0.0779682
density_d5_N50000_a1_t200000_F1_rep2,4,16,160,0.525661,0.981691,0.987256,0.0128879,0.0200728,0.0282516
density_d5_N50000_a1_t200000_F1_rep2,5,32,320,0.519129,0.887681,0.975796,0.00392598,0.00612974,0.00880501
density_d5_N50000_a1_t200000_F1_rep2,6,64,640,0.510801,0.812,0.948654,0.001099,0.00265521,0.00438435
density_d5_N50000_a1_t200000_F1_rep2,7,128,1280,0.48876,0.698396,0.914877,0.000325253,0.000741072,0.00143041
density_d5_N50000_a1_t200000_F1_rep2,8,256,2560,0.43851,0.585423,0.832077,8.34766e-05,0.000205946,0.000399132
density_d5_N50000_a1_t200000_F1_rep2,9,512,5120,0.297362,0.502231,0.700231,1.90226e-05,4.52396e-05,0.000116435
density_d5_N50000_a1_t200000_F1_rep2,10,1024,10240,0.270163,0.39796,0.524381,3.36731e-06,7.79742e-06,1.74713e-05
density_d5_N50000_a1_t200000_F1_rep2,11,2048,20480,0.242601,0.334322,0.471872,4.96086e-07,1.29356e-06,2.94038e-06
density_d5_N50000_a1_t200000_F1_rep2,12,4096,40960,0.196056,0.274403,0.417139,3.98223e-08,1.35974e-07,3.64404e-07
density_d5_N50000_a1_t200000_F1_rep2,13,8192,81920,0.124346,0.222869,0.33542,6.94453e-10,4.75237e-09,1.90967e-08
density_d5_N50000_a1_t200000_F1_rep2,14,16384,163840,0.0477894,0.130995,0.235394,7.48066e-15,1.52282e-12,6.82647e-11
density_d5_N50000_a1_t200000_F1_rep2,15,17233,172330,0.0,0.0,0.0,0.0,0.0,0.0
input_size_d2_N100000_a10_t200000_F0_rep0,0,1,4,0.992913,0.992915,0.992915,0.971953,0.971953,0.971953
input_size_d2_N100000_a10_t200000_F0_rep0,1,2,8,0.744859,0.992909,0.992909,0.242968,0.243266,0.243333
input_size_d2_N100000_a10_t200000_F0_rep0,2,4,16,0.496431,0.498707,0.499605,0.060641,0.0614186,0.0615877
input_size_d2_N100000_a10_t200000_F0_rep0,3,8,32,0.371387,0.499394,0.499579,0.0151688,0.0153479,0.0155295
input_size_d2_N100000_a10_t200000_F0_rep0,4,16,64,0.248333,0.24995,0.250854,0.00380217,0.00387647,0.00389019
input_size_d2_N100000_a10_t200000_F0_rep0,5,32,128,0.184741,0.249902,0.250839,0.000949619,0.000980437,0.000995622
input_size_d2_N100000_a10_t200000_F0_rep0,6,64,256,0.123778,0.12651,0.128714,0.000237776,0.000247652,0.000253103
input_size_d2_N100000_a10_t200000_F0_rep0,7,128,512,0.0917066,0.125718,0.128614,5.84207e-05,6.32189e-05,6.8329e-05
input_size_d2_N100000_a10_t200000_F0_rep0,8,256,1024,0.0615988,0.0645468,0.0671519,1.44577e-05,1.66334e-05,1.8025e-05
input_size_d2_N100000_a10_t200000_F0_rep0,9,512,2048,0.0453942,0.0638043,0.0669553,3.54775e-06,4.27428e-06,4.84309e-06
input_size_d2_N100000_a10_t200000_F0_rep0,10,1024,4096,0.0303437,0.0331957,0.0356671,8.35504e-07,1.09721e-06,1.38356e-06
input_size_d2_N100000_a10_t200000_F0_rep0,11,2048,8192,0.0215327,0.0319891,0.0352734,1.91571e-07,2.81798e-07,3.80972e-07
input_size_d2_N100000_a10_t200000_F0_rep0,12,4096,16384,0.0141739,0.0171009,0.019978,3.97764e-08,6.93094e-08,1.04451e-07
input_size_d2_N100000_a10_t200000_F0_rep0,13,8192,32768,0.00913209,0.0152133,0.0188239,6.62065e-09,1.50529e-08,2.77598e-08
input_size_d2_N100000_a10_t200000_F0_rep0,14,16384,65536,0.00502864,0.00794021,0.010783,5.77204e-10,2.34628e-09,5.7682e-09
input_size_d2_N100000_a10_t200000_F0_rep0,15,32768,131072,0.00143407,0.00456637,0.00823131,2.89866e-12,8.75985e-11,6.29557e-10
input_size_d2_N100000_a10_t200000_F0_rep0,16,34465,137860,0.0,0.0,0.0,0.0,0.0,0.0
input_size_d2_N100000_a10_t200000_F0_rep1,0,1,4,0.992907,0.992909,0.992909,0.971928,0.971928,0.971928
input_size_d2_N100000_a10_t200000_F0_rep1,1,2,8,0.745761,0.99289,0.99289,0.242961,0.244701,0.245092
input_size_d2_N100000_a10_t200000_F0_rep1,2,4,16,0.496409,0.50014,0.50163,0.0601903,0.0619063,0.0624987
input_size_d2_N100000_a10_t200000_F0_rep1,3,8,32,0.371626,0.501135,0.501628,0.0151335,0.0156242,0.0156702
input_size_d2_N100000_a10_t200000_F0_rep1,4,16,64,0.247928,0.251706,0.254502,0.00380253,0.00390802,0.00401426
input_size_d2_N100000_a10_t200000_F0_rep1,5,32,128,0.184378,0.251263,0.254416,0.000944199,0.0010112,0.00101715
input_size_d2_N100000_a10_t200000_F0_rep1,6,64,256,0.123836,0.127106,0.130846,0.000233938,0.000254548,0.000264933
input_size_d2_N100000_a10_t200000_F0_rep1,7,128,512,0.0913548,0.126115,0.130817,5.86994e-05,6.4917e-05,6.96443e-05
input_size_d2_N100000_a10_t200000_F0_rep1,8,256,1024,0.0617592,0.0646158,0.0674208,1.45095e-05,1.66504e-05,1.84153e-05
input_size_d2_N100000_a10_t200000_F0_rep1,9,512,2048,0.0455583,0.0637038,0.0673491,3.52147e-06,4.32466e-06,4.97797e-06
input_size_d2_N100000_a10_t200000_F0_rep1,10,1024,4096,0.0303799,0.0331538,0.0361063,8.46883e-07,1.10111e-06,1.35004e-06
input_size_d2_N100000_a10_t200000_F0_rep1,11,2048,8192,0.0215061,0.0318806,0.0354234,1.908e-07,2.80751e-07,3.65247e-07
input_size_d2_N100000_a10_t200000_F0_rep1,12,4096,16384,0.0141216,0.017051,0.0196615,3.95996e-08,6.77979e-08,1.00785e-07
input_size_d2_N100000_a10_t200000_F0_rep1,13,8192,32768,0.00910258,0.0151661,0.0186562,6.47783e-09,1.50463e-08,2.71095e-08
input_size_d2_N100000_a10_t200000_F0_rep1,14,16384,65536,0.00503372,0.00791387,0.0106874,5.79827e-10,2.35696e-09,5.91987e-09
input_size_d2_N100000_a10_t200000_F0_rep1,15,32768,131072,0.00143001,0.00456568,0.00812316,2.8719e-12,8.79298e-11,6.17251e-10
input_size_d2_N100000_a10_t200000_F0_rep1,16,34465,137860,0.0,0.0,0.0,0.0,0.0,0.0
input_size_d2_N100000_a10_t200000_F0_rep2,0,1,4,0.99291,0.99291,0.99291,0.971939,0.971939,0.971939
input_size_d2_N100000_a10_t200000_F0_rep2,1,2,8,0.744676,0.992898,0.992898,0.242973,0.242978,0.242979
input_size_d2_N100000_a10_t200000_F0_rep2,2,4,16,0.496427,0.498292,0.49939,0.0607362,0.0612872,0.0614295
input_size_d2_N100000_a10_t200000_F0_rep2,3,8,32,0.37246,0.499139,0.499387,0.0152059,0.0155559,0.0155777
input_size_d2_N100000_a10_t200000_F0_rep2,4,16,64,0.247498,0.251052,0.251837,0.00378262,0.00389771,0.00395771
input_size_d2_N100000_a10_t200000_F0_rep2,5,32,128,0.186562,0.24977,0.251782,0.000953662,0.000993654,0.00100737
input_size_d2_N100000_a10_t200000_F0_rep2,6,64,256,0.124098,0.126669,0.127928,0.000237056,0.000250507,0.000257467
input_size_d2_N100000_a10_t200000_F0_rep2,7,128,512,0.0927508,0.12577,0.127909,5.88019e-05,6.33184e-05,6.95898e-05
input_size_d2_N100000_a10_t200000_F0_rep2,8,256,1024,0.0616791,0.064757,0.0668325,1.44253e-05,1.67408e-05,1.80265e-05
input_size_d2_N100000_a10_t200000_F0_rep2,9,512,2048,0.0458156,0.0639196,0.0664654,3.52443e-06,4.26244e-06,4.93306e-06
input_size_d2_N100000_a10_t200000_F0_rep2,10,1024,4096,0.0303605,0.0332551,0.0359648,8.47435e-07,1.09564e-06,1.32883e-06
input_size_d2_N100000_a10_t200000_F0_rep2,11,2048,8192,0.0214007,0.0319113,0.035282,1.93143e-07,2.7938e-07,3.77243e-07
input_size_d2_N100000_a10_t200000_F0_rep2,12,4096,16384,0.0141434,0.0171169,0.0198712,3.98951e-08,6.86877e-08,1.05069e-07
input_size_d2_N100000_a10_t200000_F0_rep2,13,8192,32768,0.0091572,0.0152135,0.0188238,6.51932e-09,1.48973e-08,2.81375e-08
input_size_d2_N100000_a10_t200000_F0_rep2,14,16384,65536,0.0050341,0.00795283,0.0107479,5.71598e-10,2.32102e-09,6.118e-09
input_size_d2_N100000_a10_t200000_F0_rep2,15,32768,131072,0.00144522,0.00455654,0.00831872,2.86025e-12,9.06502e-11,6.13242e-10
input_size_d2_N100000_a10_t200000_F0_rep2,16,34465,137860,0.0,0.0,0.0,0.0,0.0,0.0
input_size_d2_N100000_a10_t200000_F1_rep0,0,1,4,0.998058,0.998214,0.998238,0.991746,0.991746,0.991746
input_size_d2_N100000_a10_t200000_F1_rep0,1,2,8,0.774729,0.997651,0.998181,0.26086,0.271361,0.273724
input_size_d2_N100000_a10_t200000_F1_rep0,2,4,16,0.499583,0.525462,0.548541,0.0666917,0.0680054,0.0680374
input_size_d2_N100000_a10_t200000_F1_rep0,3,8,32,0.397407,0.517501,0.526816,0.0168958,0.0192593,0.0200915
input_size_d2_N100000_a10_t200000_F1_rep0,4,16,64,0.254315,0.271398,0.286667,0.00438531,0.00495628,0.00552366
input_size_d2_N100000_a10_t200000_F1_rep0,5,32,128,0.210822,0.266623,0.272968,0.00118456,0.00139838,0.00149
input_size_d2_N100000_a10_t200000_F1_rep0,6,64,256,0.13015,0.145954,0.156401,0.000306165,0.000369296,0.000444702
input_size_d2_N100000_a10_t200000_F1_rep0,7,128,512,0.117672,0.138354,0.151539,8.50502e-05,0.000111725,0.000134903
input_size_d2_N100000_a10_t200000_F1_rep0,8,256,1024,0.0676698,0.0805549,0.0910692,2.266e-05,3.00562e-05,4.08963e-05
input_size_d2_N100000_a10_t200000_F1_rep0,9,512,2048,0.0572281,0.072404,0.0849031,6.44545e-06,9.35923e-06,1.28226e-05
input_size_d2_N100000_a10_t200000_F1_rep0,10,1024,4096,0.0351629,0.0456442,0.0571006,1.71101e-06,2.50502e-06,3.75504e-06
input_size_d2_N100000_a10_t200000_F1_rep0,11,2048,8192,0.0285883,0.0383476,0.0503265,4.66404e-07,7.97229e-07,1.34716e-06
input_size_d2_N100000_a10_t200000_F1_rep0,12,4096,16384,0.0178465,0.0254986,0.0354554,1.073e-07,2.03966e-07,3.53415e-07
input_size_d2_N100000_a10_t200000_F1_rep0,13,8192,32768,0.0126661,0.0198673,0.0290674,2.22697e-08,5.27562e-08,1.06822e-07
input_size_d2_N100000_a10_t200000_F1_rep0,14,16384,65536,0.00706253,0.0125999,0.0209192,2.3522e-09,8.47409e-09,2.28953e-08
input_size_d2_N100000_a10_t200000_F1_rep0,15,32768,131072,0.00236148,0.00705539,0.0141277,1.68147e-11,3.19777e-10,2.16782e-09
input_size_d2_N100000_a10_t200000_F1_rep0,16,34465,137860,0.0,0.0,0.0,0.0,0.0,0.0
